Win,location,WinOverall,LossOverall,WinOverall_opponent,LossOverall_opponent,Date,Season,Team,Opponent,gameNum,opponentGameNum,conference,conference_opponent,interconference,GameType
1,H,5.0,2.0,3.0,5.0,2017-12-09,2018,GrandCanyon,GramblingState,7.0,8.0,WAC,SWAC,True,RegularSeason
0,H,9.0,10.0,7.0,12.0,2018-01-20,2018,JacksonState,GramblingState,12.0,19.0,SWAC,SWAC,False,RegularSeason
1,H,9.0,6.0,4.0,8.0,2017-12-28,2018,Seattle,GramblingState,10.0,12.0,WAC,SWAC,True,RegularSeason
0,H,6.0,4.0,3.0,7.0,2017-12-16,2018,SoutheasternLouisiana,GramblingState,7.0,10.0,Southland,SWAC,True,RegularSeason
1,H,4.0,11.0,4.0,11.0,2018-01-06,2018,Southern,GramblingState,12.0,15.0,SWAC,SWAC,False,RegularSeason
0,A,9.0,13.0,10.0,12.0,2018-02-03,2018,Southern,GramblingState,17.0,22.0,SWAC,SWAC,False,RegularSeason
0,A,3.0,14.0,6.0,12.0,2018-01-15,2018,TexasSouthern,GramblingState,16.0,18.0,SWAC,SWAC,False,RegularSeason
0,A,1.0,13.0,4.0,10.0,2018-01-03,2018,AlabamaAM,JacksonState,14.0,13.0,SWAC,SWAC,False,RegularSeason
0,A,0.0,12.0,3.0,10.0,2018-01-01,2018,AlabamaState,JacksonState,7.0,12.0,SWAC,SWAC,False,RegularSeason
0,H,4.0,11.0,5.0,10.0,2018-01-06,2018,AlcornState,JacksonState,10.0,14.0,SWAC,SWAC,False,RegularSeason
1,H,7.0,4.0,3.0,9.0,2017-12-22,2018,BallState,JacksonState,11.0,11.0,MAC,SWAC,True,RegularSeason
1,A,7.0,12.0,9.0,10.0,2018-01-20,2018,GramblingState,JacksonState,16.0,18.0,SWAC,SWAC,False,RegularSeason
0,H,5.0,11.0,6.0,10.0,2018-01-08,2018,Southern,JacksonState,13.0,15.0,SWAC,SWAC,False,RegularSeason
0,A,3.0,13.0,7.0,10.0,2018-01-13,2018,TexasSouthern,JacksonState,15.0,16.0,SWAC,SWAC,False,RegularSeason
0,A,2.0,15.0,2.0,14.0,2018-01-13,2018,AlabamaAM,AlabamaState,15.0,16.0,SWAC,SWAC,False,RegularSeason
1,H,6.0,14.0,3.0,15.0,2018-01-22,2018,AlcornState,AlabamaState,13.0,18.0,SWAC,SWAC,False,RegularSeason
0,H,4.0,10.0,0.0,13.0,2018-01-03,2018,GramblingState,AlabamaState,12.0,13.0,SWAC,SWAC,False,RegularSeason
1,H,3.0,10.0,0.0,12.0,2018-01-01,2018,JacksonState,AlabamaState,7.0,12.0,SWAC,SWAC,False,RegularSeason
1,N,8.0,4.0,0.0,11.0,2017-12-22,2018,Liberty,AlabamaState,7.0,11.0,A-Sun,SWAC,True,RegularSeason
1,H,6.0,13.0,3.0,14.0,2018-01-20,2018,Southern,AlabamaState,14.0,17.0,SWAC,SWAC,False,RegularSeason
1,A,5.0,16.0,3.0,17.0,2018-01-29,2018,TexasSouthern,AlabamaState,18.0,20.0,SWAC,SWAC,False,RegularSeason
0,A,2.0,16.0,5.0,14.0,2018-01-20,2018,AlabamaAM,AlcornState,16.0,16.0,SWAC,SWAC,False,RegularSeason
0,A,3.0,15.0,6.0,14.0,2018-01-22,2018,AlabamaState,AlcornState,11.0,17.0,SWAC,SWAC,False,RegularSeason
1,A,4.0,12.0,4.0,12.0,2018-01-08,2018,GramblingState,AlcornState,14.0,13.0,SWAC,SWAC,False,RegularSeason
1,H,11.0,12.0,7.0,16.0,2018-02-05,2018,GramblingState,AlcornState,18.0,20.0,SWAC,SWAC,False,RegularSeason
1,H,6.0,2.0,2.0,7.0,2017-12-10,2018,IowaState,AlcornState,6.0,8.0,Big 12,SWAC,True,RegularSeason
1,A,5.0,10.0,4.0,11.0,2018-01-06,2018,JacksonState,AlcornState,9.0,12.0,SWAC,SWAC,False,RegularSeason
1,H,8.0,13.0,7.0,14.0,2018-01-27,2018,Southern,AlcornState,16.0,18.0,SWAC,SWAC,False,RegularSeason
1,H,1.0,13.0,4.0,10.0,2018-01-03,2018,TexasSouthern,AlcornState,14.0,11.0,SWAC,SWAC,False,RegularSeason
1,H,4.0,7.0,4.0,8.0,2017-12-22,2018,Vanderbilt,AlcornState,10.0,9.0,SEC,SWAC,True,RegularSeason
0,A,2.0,17.0,7.0,13.0,2018-01-22,2018,AlabamaAM,Southern,17.0,19.0,SWAC,SWAC,False,RegularSeason
0,A,3.0,14.0,6.0,13.0,2018-01-20,2018,AlabamaState,Southern,10.0,18.0,SWAC,SWAC,False,RegularSeason
0,A,7.0,14.0,8.0,13.0,2018-01-27,2018,AlcornState,Southern,14.0,20.0,SWAC,SWAC,False,RegularSeason
1,H,9.0,2.0,3.0,8.0,2017-12-20,2018,Baylor,Southern,8.0,11.0,Big 12,SWAC,True,RegularSeason
0,A,1.0,11.0,2.0,8.0,2017-12-14,2018,FloridaAM,Southern,9.0,10.0,MEAC,SWAC,True,RegularSeason
0,A,4.0,11.0,4.0,11.0,2018-01-06,2018,GramblingState,Southern,13.0,14.0,SWAC,SWAC,False,RegularSeason
1,H,10.0,12.0,9.0,13.0,2018-02-03,2018,GramblingState,Southern,17.0,21.0,SWAC,SWAC,False,RegularSeason
1,H,4.0,6.0,2.0,7.0,2017-12-10,2018,Iowa,Southern,10.0,9.0,Big 10,SWAC,True,RegularSeason
1,A,6.0,10.0,5.0,11.0,2018-01-08,2018,JacksonState,Southern,10.0,15.0,SWAC,SWAC,False,RegularSeason
1,H,0.0,13.0,4.0,9.0,2018-01-01,2018,TexasSouthern,Southern,13.0,12.0,SWAC,SWAC,False,RegularSeason
1,H,6.0,2.0,2.0,5.0,2017-12-06,2018,Tulane,Southern,6.0,7.0,AAC,SWAC,True,RegularSeason
1,H,5.0,3.0,2.0,6.0,2017-12-09,2018,UCF,Southern,8.0,8.0,AAC,SWAC,True,RegularSeason
0,H,2.0,18.0,4.0,16.0,2018-01-27,2018,AlabamaAM,TexasSouthern,18.0,21.0,SWAC,SWAC,False,RegularSeason
0,H,3.0,17.0,5.0,16.0,2018-01-29,2018,AlabamaState,TexasSouthern,12.0,22.0,SWAC,SWAC,False,RegularSeason
0,A,4.0,10.0,1.0,13.0,2018-01-03,2018,AlcornState,TexasSouthern,9.0,15.0,SWAC,SWAC,False,RegularSeason
1,H,7.0,2.0,0.0,9.0,2017-12-14,2018,Baylor,TexasSouthern,7.0,10.0,Big 12,SWAC,True,RegularSeason
1,H,10.0,2.0,0.0,12.0,2017-12-23,2018,BrighamYoung,TexasSouthern,12.0,13.0,WCC,SWAC,True,RegularSeason
1,H,6.0,12.0,3.0,14.0,2018-01-15,2018,GramblingState,TexasSouthern,15.0,18.0,SWAC,SWAC,False,RegularSeason
1,H,7.0,10.0,3.0,13.0,2018-01-13,2018,JacksonState,TexasSouthern,11.0,17.0,SWAC,SWAC,False,RegularSeason
1,H,3.0,3.0,0.0,6.0,2017-11-30,2018,Oakland,TexasSouthern,6.0,7.0,Horizon,SWAC,True,RegularSeason
1,H,6.0,3.0,0.0,8.0,2017-12-11,2018,Oregon,TexasSouthern,9.0,9.0,Pac 12,SWAC,True,RegularSeason
0,A,4.0,9.0,0.0,13.0,2018-01-01,2018,Southern,TexasSouthern,11.0,14.0,SWAC,SWAC,False,RegularSeason
1,H,10.0,0.0,0.0,11.0,2017-12-18,2018,TexasChristian,TexasSouthern,9.0,12.0,Big 12,SWAC,True,RegularSeason
1,H,8.0,3.0,0.0,10.0,2017-12-16,2018,Wyoming,TexasSouthern,9.0,11.0,MWC,SWAC,True,RegularSeason
1,A,12.0,1.0,5.0,8.0,2018-12-29,2019,NorthTexas,Rice,8.0,12.0,C-USA,C-USA,False,RegularSeason
1,A,5.0,7.0,5.0,7.0,2018-12-21,2019,Omaha,Rice,10.0,11.0,Summit,C-USA,True,RegularSeason
0,A,8.0,5.0,5.0,9.0,2019-01-03,2019,SouthernMississippi,Rice,18.0,13.0,C-USA,C-USA,False,RegularSeason
1,H,5.0,9.0,7.0,10.0,2019-01-12,2019,UTEP,Rice,10.0,16.0,C-USA,C-USA,False,RegularSeason
1,A,19.0,2.0,13.0,9.0,2019-01-31,2019,Gonzaga,BrighamYoung,19.0,23.0,WCC,WCC,False,PostSeasonConferenceTournament
1,H,5.0,2.0,5.0,2.0,2018-11-28,2019,IllinoisState,BrighamYoung,6.0,8.0,MVC,WCC,True,RegularSeason
0,H,10.0,5.0,8.0,7.0,2019-01-03,2019,Pacific,BrighamYoung,12.0,16.0,WCC,WCC,False,RegularSeason
0,A,13.0,12.0,15.0,10.0,2019-02-09,2019,Pacific,BrighamYoung,21.0,26.0,WCC,WCC,False,PostSeasonConferenceTournament
0,H,9.0,9.0,11.0,8.0,2019-01-17,2019,Pepperdine,BrighamYoung,13.0,20.0,WCC,WCC,False,RegularSeason
0,A,7.0,9.0,9.0,8.0,2019-01-10,2019,Portland,BrighamYoung,12.0,18.0,WCC,WCC,False,RegularSeason
0,H,7.0,17.0,14.0,10.0,2019-02-07,2019,Portland,BrighamYoung,20.0,25.0,WCC,WCC,False,PostSeasonConferenceTournament
1,H,9.0,7.0,9.0,7.0,2019-01-05,2019,SaintMarys,BrighamYoung,11.0,17.0,WCC,WCC,False,RegularSeason
0,A,13.0,7.0,12.0,9.0,2019-01-24,2019,SaintMarys,BrighamYoung,14.0,22.0,WCC,WCC,False,RegularSeason
0,H,16.0,9.0,16.0,10.0,2019-02-14,2019,SanDiego,BrighamYoung,21.0,27.0,WCC,WCC,False,PostSeasonConferenceTournament
1,H,6.0,4.0,8.0,5.0,2018-12-22,2019,SanDiegoState,BrighamYoung,8.0,14.0,MWC,WCC,True,RegularSeason
1,H,15.0,3.0,12.0,8.0,2019-01-19,2019,SanFrancisco,BrighamYoung,12.0,21.0,WCC,WCC,False,RegularSeason
1,A,20.0,6.0,18.0,10.0,2019-02-21,2019,SanFrancisco,BrighamYoung,20.0,29.0,WCC,WCC,False,PostSeasonConferenceTournament
0,A,10.0,7.0,10.0,8.0,2019-01-12,2019,SantaClara,BrighamYoung,11.0,19.0,WCC,WCC,False,RegularSeason
1,N,4.0,4.0,8.0,4.0,2018-12-15,2019,UNLV,BrighamYoung,8.0,13.0,MWC,WCC,True,RegularSeason
0,N,4.0,3.0,6.0,4.0,2018-12-08,2019,Utah,BrighamYoung,7.0,11.0,Pac 12,WCC,True,RegularSeason
0,A,7.0,1.0,5.0,4.0,2018-12-05,2019,UtahState,BrighamYoung,8.0,10.0,MWC,WCC,True,RegularSeason
1,A,17.0,6.0,10.0,13.0,2019-02-12,2019,Davidson,Fordham,18.0,22.0,A-10,A-10,False,RegularSeason
1,A,12.0,7.0,9.0,10.0,2019-01-26,2019,Dayton,Fordham,13.0,18.0,A-10,A-10,False,RegularSeason
1,H,9.0,5.0,9.0,5.0,2019-01-09,2019,Duquesne,Fordham,12.0,13.0,A-10,A-10,False,RegularSeason
1,H,10.0,8.0,9.0,8.0,2019-01-19,2019,GeorgeMason,Fordham,12.0,16.0,A-10,A-10,False,RegularSeason
1,A,3.0,14.0,9.0,9.0,2019-01-23,2019,LaSalle,Fordham,15.0,17.0,A-10,A-10,False,RegularSeason
0,H,8.0,14.0,9.0,12.0,2019-02-06,2019,Massachusetts,Fordham,16.0,20.0,A-10,A-10,False,RegularSeason
1,A,9.0,2.0,7.0,2.0,2018-12-11,2019,NJIT,Fordham,9.0,9.0,A-Sun,A-10,True,RegularSeason
1,A,12.0,4.0,9.0,7.0,2019-01-15,2019,SaintLouis,Fordham,11.0,15.0,A-10,A-10,False,RegularSeason
1,A,9.0,4.0,9.0,4.0,2019-01-05,2019,VCU,Fordham,12.0,12.0,A-10,A-10,False,RegularSeason
1,N,8.0,1.0,6.0,3.0,2018-12-15,2019,Auburn,UAB,8.0,9.0,SEC,C-USA,True,RegularSeason
0,H,13.0,12.0,14.0,11.0,2019-02-14,2019,Marshall,UAB,17.0,23.0,C-USA,C-USA,False,RegularSeason
1,H,4.0,4.0,6.0,2.0,2018-12-08,2019,Memphis,UAB,7.0,8.0,AAC,C-USA,True,RegularSeason
0,H,17.0,2.0,12.0,7.0,2019-01-24,2019,NorthTexas,UAB,13.0,18.0,C-USA,C-USA,False,RegularSeason
1,A,18.0,6.0,14.0,9.0,2019-02-07,2019,OldDominion,UAB,19.0,22.0,C-USA,C-USA,False,PostSeasonConferenceTournament
0,H,17.0,9.0,16.0,11.0,2019-02-23,2019,SouthernMississippi,UAB,34.0,25.0,C-USA,C-USA,False,PostSeasonConferenceTournament
1,A,5.0,5.0,7.0,4.0,2018-12-21,2019,Troy,UAB,6.0,11.0,Sunbelt,C-USA,True,RegularSeason
0,A,10.0,8.0,11.0,7.0,2019-01-19,2019,TexasSanAntonio,UAB,12.0,17.0,C-USA,C-USA,False,RegularSeason
1,A,14.0,4.0,14.0,6.0,2019-01-26,2019,Belmont,AustinPeay,11.0,18.0,OVC,OVC,False,RegularSeason
0,N,10.0,3.0,7.0,4.0,2018-12-22,2019,Liberty,AustinPeay,9.0,9.0,A-Sun,OVC,True,RegularSeason
0,A,4.0,10.0,9.0,5.0,2019-01-05,2019,MoreheadState,AustinPeay,12.0,12.0,OVC,OVC,False,RegularSeason
0,H,6.0,9.0,10.0,5.0,2019-01-10,2019,SoutheastMissouriState,AustinPeay,9.0,13.0,OVC,OVC,False,RegularSeason
0,H,5.0,9.0,11.0,5.0,2019-01-12,2019,TennesseeMartin,AustinPeay,9.0,14.0,OVC,OVC,False,RegularSeason
0,H,0.0,8.0,7.0,2.0,2018-12-09,2019,AlabamaAM,Samford,7.0,9.0,SWAC,Southern,True,RegularSeason
1,H,7.0,10.0,11.0,6.0,2019-01-12,2019,Chattanooga,Samford,10.0,17.0,Southern,Southern,False,RegularSeason
0,A,3.0,5.0,9.0,2.0,2018-12-17,2019,HoustonBaptist,Samford,7.0,11.0,Southland,Southern,True,RegularSeason
0,A,3.0,6.0,8.0,2.0,2018-12-13,2019,MoreheadState,Samford,7.0,10.0,OVC,Southern,True,RegularSeason
1,H,8.0,1.0,10.0,2.0,2018-12-19,2019,Tennessee,Samford,8.0,12.0,SEC,Southern,True,RegularSeason
0,A,9.0,7.0,11.0,7.0,2019-01-17,2019,Citadel,Samford,10.0,18.0,Southern,Southern,False,RegularSeason
0,A,6.0,7.0,10.0,4.0,2018-12-29,2019,VirginiaMilitary,Samford,9.0,14.0,Southern,Southern,False,RegularSeason
0,A,0.0,9.0,5.0,5.0,2018-12-19,2019,AlabamaAM,SouthAlabama,8.0,9.0,SWAC,Sunbelt,True,RegularSeason
1,H,7.0,8.0,9.0,6.0,2019-01-10,2019,ArkansasState,SouthAlabama,11.0,13.0,Sunbelt,Sunbelt,False,RegularSeason
0,A,10.0,12.0,11.0,11.0,2019-02-07,2019,ArkansasState,SouthAlabama,16.0,20.0,Sunbelt,Sunbelt,False,RegularSeason
1,A,13.0,4.0,9.0,8.0,2019-01-17,2019,GeorgiaState,SouthAlabama,15.0,15.0,Sunbelt,Sunbelt,False,RegularSeason
1,H,17.0,8.0,12.0,13.0,2019-02-15,2019,GeorgiaState,SouthAlabama,22.0,23.0,Sunbelt,Sunbelt,False,PostSeasonConferenceTournament
0,H,11.0,7.0,9.0,11.0,2019-01-26,2019,LouisianaMonroe,SouthAlabama,14.0,18.0,Sunbelt,Sunbelt,False,RegularSeason
1,H,6.0,10.0,9.0,7.0,2019-01-12,2019,LittleRock,SouthAlabama,10.0,14.0,Sunbelt,Sunbelt,False,RegularSeason
1,A,8.0,15.0,12.0,11.0,2019-02-09,2019,LittleRock,SouthAlabama,15.0,21.0,Sunbelt,Sunbelt,False,RegularSeason
1,H,11.0,7.0,9.0,10.0,2019-01-24,2019,Louisiana,SouthAlabama,13.0,17.0,Sunbelt,Sunbelt,False,RegularSeason
1,H,4.0,2.0,3.0,3.0,2018-11-28,2019,SouthernMississippi,SouthAlabama,9.0,5.0,C-USA,Sunbelt,True,RegularSeason
1,A,5.0,7.0,7.0,5.0,2018-12-29,2019,Richmond,SouthAlabama,11.0,10.0,A-10,Sunbelt,True,RegularSeason
0,A,10.0,10.0,10.0,11.0,2019-02-02,2019,Troy,SouthAlabama,12.0,19.0,Sunbelt,Sunbelt,False,RegularSeason
0,A,3.0,5.0,4.0,5.0,2018-12-08,2019,Tulane,SouthAlabama,7.0,8.0,AAC,Sunbelt,True,RegularSeason
0,N,0.0,10.0,0.0,10.0,2018-12-21,2019,AlabamaAM,LaSalle,9.0,11.0,SWAC,A-10,True,RegularSeason
1,A,3.0,3.0,0.0,8.0,2018-12-04,2019,Bucknell,LaSalle,6.0,9.0,Patriot,A-10,True,RegularSeason
0,H,9.0,9.0,3.0,14.0,2019-01-23,2019,Fordham,LaSalle,14.0,18.0,A-10,A-10,False,RegularSeason
1,N,3.0,3.0,0.0,6.0,2018-11-25,2019,GrandCanyon,LaSalle,6.0,7.0,WAC,A-10,True,RegularSeason
0,H,7.0,6.0,2.0,10.0,2019-01-05,2019,Massachusetts,LaSalle,10.0,13.0,A-10,A-10,False,RegularSeason
0,A,8.0,12.0,4.0,14.0,2019-01-30,2019,Massachusetts,LaSalle,15.0,19.0,A-10,A-10,False,RegularSeason
0,H,8.0,13.0,5.0,14.0,2019-02-02,2019,Richmond,LaSalle,16.0,20.0,A-10,A-10,False,RegularSeason
1,A,11.0,4.0,3.0,11.0,2019-01-12,2019,SaintLouis,LaSalle,10.0,15.0,A-10,A-10,False,RegularSeason
0,N,4.0,7.0,1.0,10.0,2018-12-22,2019,Towson,LaSalle,6.0,12.0,CAA,A-10,True,RegularSeason
1,H,10.0,4.0,3.0,10.0,2019-01-09,2019,VCU,LaSalle,13.0,14.0,A-10,A-10,False,RegularSeason
1,A,5.0,2.0,0.0,7.0,2018-12-01,2019,Villanova,LaSalle,8.0,8.0,Big East,A-10,True,RegularSeason
1,N,0.0,11.0,4.0,7.0,2018-12-22,2019,AlabamaAM,Tulane,10.0,12.0,SWAC,AAC,True,RegularSeason
1,H,11.0,2.0,4.0,8.0,2019-01-02,2019,Cincinnati,Tulane,8.0,13.0,AAC,AAC,False,RegularSeason
1,A,24.0,1.0,4.0,19.0,2019-02-17,2019,Houston,Tulane,22.0,23.0,AAC,AAC,False,PostSeasonConferenceTournament
1,A,10.0,6.0,4.0,11.0,2019-01-13,2019,Memphis,Tulane,13.0,15.0,AAC,AAC,False,RegularSeason
1,H,15.0,11.0,4.0,20.0,2019-02-20,2019,Memphis,Tulane,21.0,24.0,AAC,AAC,False,PostSeasonConferenceTournament
1,A,9.0,4.0,4.0,9.0,2019-01-04,2019,SouthernMethodist,Tulane,10.0,14.0,AAC,AAC,False,RegularSeason
1,H,11.0,7.0,4.0,14.0,2019-01-26,2019,SouthernMethodist,Tulane,15.0,18.0,AAC,AAC,False,RegularSeason
1,H,4.0,5.0,3.0,5.0,2018-12-08,2019,SouthAlabama,Tulane,9.0,9.0,Sunbelt,AAC,True,RegularSeason
1,A,15.0,6.0,4.0,16.0,2019-02-02,2019,Temple,Tulane,16.0,20.0,AAC,AAC,False,RegularSeason
0,A,4.0,6.0,3.0,6.0,2018-12-17,2019,TexasSouthern,Tulane,9.0,10.0,SWAC,AAC,True,RegularSeason
1,A,14.0,10.0,4.0,18.0,2019-02-14,2019,Tulsa,Tulane,21.0,22.0,AAC,AAC,False,PostSeasonConferenceTournament
1,A,14.0,3.0,4.0,13.0,2019-01-23,2019,UCF,Tulane,12.0,17.0,AAC,AAC,False,RegularSeason
1,H,10.0,8.0,4.0,12.0,2019-01-19,2019,Connecticut,Tulane,17.0,16.0,AAC,AAC,False,RegularSeason
1,H,11.0,11.0,4.0,17.0,2019-02-09,2019,WichitaState,Tulane,18.0,21.0,AAC,AAC,False,RegularSeason
0,A,1.0,11.0,8.0,5.0,2018-12-29,2019,AlabamaAM,Hawaii,11.0,12.0,SWAC,Big West,True,RegularSeason
0,A,5.0,17.0,14.0,9.0,2019-02-14,2019,CalPoly,Hawaii,17.0,22.0,Big West,Big West,False,PostSeasonConferenceTournament
1,H,5.0,19.0,16.0,10.0,2019-02-23,2019,CalPoly,Hawaii,19.0,25.0,Big West,Big West,False,PostSeasonConferenceTournament
0,A,4.0,10.0,9.0,5.0,2019-01-09,2019,CalStateFullerton,Hawaii,11.0,13.0,Big West,Big West,False,RegularSeason
0,A,8.0,2.0,6.0,5.0,2018-12-23,2019,Colorado,Hawaii,11.0,10.0,Pac 12,Big West,True,RegularSeason
0,H,8.0,10.0,10.0,5.0,2019-01-17,2019,CalStateNorthridge,Hawaii,12.0,14.0,Big West,Big West,False,RegularSeason
0,A,8.0,13.0,12.0,7.0,2019-01-31,2019,LongBeachState,Hawaii,18.0,18.0,Big West,Big West,False,PostSeasonConferenceTournament
0,H,8.0,15.0,13.0,8.0,2019-02-07,2019,LongBeachState,Hawaii,20.0,20.0,Big West,Big West,False,PostSeasonConferenceTournament
0,A,5.0,13.0,11.0,7.0,2019-01-26,2019,UCDavis,Hawaii,12.0,17.0,Big West,Big West,False,RegularSeason
1,A,15.0,5.0,11.0,6.0,2019-01-23,2019,UCIrvine,Hawaii,17.0,16.0,Big West,Big West,False,PostSeasonConferenceTournament
1,H,20.0,5.0,14.0,8.0,2019-02-09,2019,UCIrvine,Hawaii,21.0,21.0,Big West,Big West,False,PostSeasonConferenceTournament
1,H,6.0,13.0,11.0,5.0,2019-01-19,2019,UCRiverside,Hawaii,12.0,15.0,Big West,Big West,False,RegularSeason
0,A,9.0,17.0,15.0,9.0,2019-02-17,2019,UCRiverside,Hawaii,18.0,23.0,Big West,Big West,False,PostSeasonConferenceTournament
1,A,5.0,4.0,6.0,4.0,2018-12-22,2019,UNLV,Hawaii,9.0,9.0,MWC,Big West,True,RegularSeason
0,A,1.0,12.0,6.0,7.0,2018-12-31,2019,AlabamaAM,Pepperdine,12.0,13.0,SWAC,WCC,True,RegularSeason
1,A,11.0,8.0,9.0,9.0,2019-01-17,2019,BrighamYoung,Pepperdine,18.0,18.0,WCC,WCC,False,PostSeasonConferenceTournament
1,H,25.0,2.0,12.0,15.0,2019-02-21,2019,Gonzaga,Pepperdine,24.0,27.0,WCC,WCC,False,PostSeasonConferenceTournament
1,H,3.0,9.0,6.0,6.0,2018-12-20,2019,LongBeachState,Pepperdine,11.0,12.0,Big West,WCC,True,RegularSeason
1,H,12.0,11.0,11.0,11.0,2019-02-02,2019,Pacific,Pepperdine,19.0,22.0,WCC,WCC,False,PostSeasonConferenceTournament
0,H,7.0,15.0,10.0,11.0,2019-01-31,2019,Portland,Pepperdine,18.0,21.0,WCC,WCC,False,PostSeasonConferenceTournament
0,A,13.0,8.0,9.0,11.0,2019-01-26,2019,SaintMarys,Pepperdine,15.0,20.0,WCC,WCC,False,RegularSeason
1,H,16.0,10.0,12.0,14.0,2019-02-16,2019,SaintMarys,Pepperdine,20.0,26.0,WCC,WCC,False,PostSeasonConferenceTournament
0,H,12.0,5.0,8.0,9.0,2019-01-12,2019,SanDiego,Pepperdine,15.0,17.0,WCC,WCC,False,RegularSeason
0,A,16.0,8.0,11.0,13.0,2019-02-09,2019,SanDiego,Pepperdine,20.0,24.0,WCC,WCC,False,PostSeasonConferenceTournament
1,A,13.0,2.0,8.0,7.0,2019-01-05,2019,SanFrancisco,Pepperdine,9.0,15.0,WCC,WCC,False,RegularSeason
1,H,18.0,6.0,12.0,13.0,2019-02-14,2019,SanFrancisco,Pepperdine,18.0,25.0,WCC,WCC,False,PostSeasonConferenceTournament
1,H,9.0,7.0,8.0,8.0,2019-01-10,2019,SantaClara,Pepperdine,10.0,16.0,WCC,WCC,False,RegularSeason
1,A,12.0,11.0,11.0,12.0,2019-02-07,2019,SantaClara,Pepperdine,16.0,23.0,WCC,WCC,False,RegularSeason
0,H,1.0,13.0,3.0,10.0,2019-01-05,2019,AlabamaAM,JacksonState,13.0,12.0,SWAC,SWAC,False,RegularSeason
1,H,3.0,9.0,4.0,10.0,2019-01-07,2019,AlabamaState,JacksonState,9.0,13.0,SWAC,SWAC,False,RegularSeason
0,A,4.0,10.0,4.0,11.0,2019-01-12,2019,AlcornState,JacksonState,7.0,14.0,SWAC,SWAC,False,RegularSeason
1,H,7.0,14.0,9.0,13.0,2019-02-09,2019,AlcornState,JacksonState,12.0,21.0,SWAC,SWAC,False,RegularSeason
0,H,9.0,10.0,6.0,13.0,2019-01-26,2019,GramblingState,JacksonState,15.0,18.0,SWAC,SWAC,False,RegularSeason
0,A,1.0,15.0,5.0,11.0,2019-01-14,2019,Southern,JacksonState,10.0,15.0,SWAC,SWAC,False,RegularSeason
1,H,7.0,10.0,6.0,12.0,2019-01-21,2019,TexasSouthern,JacksonState,15.0,17.0,SWAC,SWAC,False,RegularSeason
1,H,1.0,14.0,6.0,8.0,2019-01-07,2019,AlabamaAM,GramblingState,14.0,12.0,SWAC,SWAC,False,RegularSeason
1,H,2.0,9.0,6.0,7.0,2019-01-05,2019,AlabamaState,GramblingState,8.0,11.0,SWAC,SWAC,False,RegularSeason
0,A,4.0,11.0,7.0,9.0,2019-01-14,2019,AlcornState,GramblingState,8.0,14.0,SWAC,SWAC,False,RegularSeason
0,H,8.0,14.0,12.0,11.0,2019-02-11,2019,AlcornState,GramblingState,13.0,21.0,SWAC,SWAC,False,RegularSeason
1,A,6.0,13.0,9.0,10.0,2019-01-26,2019,JacksonState,GramblingState,14.0,17.0,SWAC,SWAC,False,RegularSeason
0,H,6.0,5.0,4.0,6.0,2018-12-15,2019,Portland,GramblingState,8.0,8.0,WCC,SWAC,True,RegularSeason
0,A,4.0,6.0,5.0,6.0,2018-12-19,2019,SoutheasternLouisiana,GramblingState,7.0,9.0,Southland,SWAC,True,RegularSeason
0,A,1.0,14.0,6.0,9.0,2019-01-12,2019,Southern,GramblingState,9.0,13.0,SWAC,SWAC,False,RegularSeason
0,H,7.0,9.0,8.0,9.0,2019-01-19,2019,TexasSouthern,GramblingState,14.0,15.0,SWAC,SWAC,False,RegularSeason
1,A,12.0,11.0,13.0,11.0,2019-02-16,2019,TexasSouthern,GramblingState,18.0,22.0,SWAC,SWAC,False,RegularSeason
1,H,9.0,2.0,6.0,6.0,2018-12-22,2019,Wisconsin,GramblingState,10.0,10.0,Big 10,SWAC,True,RegularSeason
1,H,2.0,17.0,3.0,16.0,2019-01-26,2019,AlabamaAM,Southern,16.0,19.0,SWAC,SWAC,False,RegularSeason
1,H,7.0,10.0,3.0,17.0,2019-01-28,2019,AlabamaState,Southern,12.0,20.0,SWAC,SWAC,False,RegularSeason
1,H,6.0,14.0,3.0,18.0,2019-02-02,2019,AlcornState,Southern,11.0,21.0,SWAC,SWAC,False,RegularSeason
1,H,6.0,9.0,1.0,14.0,2019-01-12,2019,GramblingState,Southern,12.0,15.0,SWAC,SWAC,False,RegularSeason
1,H,7.0,2.0,1.0,8.0,2018-12-09,2019,IowaState,Southern,9.0,9.0,Big 12,SWAC,True,RegularSeason
1,H,5.0,11.0,1.0,15.0,2019-01-14,2019,JacksonState,Southern,12.0,16.0,SWAC,SWAC,False,RegularSeason
1,H,10.0,2.0,1.0,11.0,2018-12-28,2019,Marquette,Southern,12.0,12.0,Big East,SWAC,True,RegularSeason
1,H,3.0,17.0,6.0,13.0,2019-01-28,2019,AlabamaAM,AlcornState,17.0,14.0,SWAC,SWAC,False,RegularSeason
1,H,6.0,10.0,6.0,12.0,2019-01-26,2019,AlabamaState,AlcornState,11.0,13.0,SWAC,SWAC,False,RegularSeason
1,H,7.0,9.0,4.0,11.0,2019-01-14,2019,GramblingState,AlcornState,13.0,10.0,SWAC,SWAC,False,RegularSeason
1,A,12.0,11.0,8.0,14.0,2019-02-11,2019,GramblingState,AlcornState,17.0,17.0,SWAC,SWAC,False,RegularSeason
